brand,fuel_type,model_date,vehicle_transmission,Car_name,Year,Location,mileage_from_odometer_km,vehicle_engine_cc,price_usd
Toyota,Petrol,2018.0,Automatic,Corolla ,2018,Islamabad,98000.0,1800.0,16488.78
Daihatsu,Petrol,2021.0,Automatic,Rocky ,2021,Lahore,10000.0,1000.0,18439.06
Nissan,Petrol,2017.0,Automatic,Note ,2017,Lahore,90000.0,1198.0,14006.6
Toyota,Petrol,2020.0,Automatic,Yaris ,2020,Lahore,20000.0,1000.0,14893.09
Daihatsu,Petrol,2021.0,Automatic,Taft ,2021,Lahore,11000.0,660.0,13740.65
Honda,Petrol,2019.0,Automatic,Wgn ,2019,Lahore,25000.0,660.0,12410.91
Toyota,Petrol,2020.0,Automatic,Yaris ,2020,Lahore,40000.0,1000.0,15956.88
Nissan,Petrol,2018.0,Automatic,Note ,2018,Lahore,42000.0,1198.0,17375.27
Toyota,Petrol,2021.0,Automatic,Raize ,2021,Lahore,8798.0,1000.0,20389.35
Honda,Petrol,2019.0,Automatic,Fit ,2019,Lahore,14000.0,1500.0,17020.67
Nissan,Petrol,2021.0,Automatic,Note ,2021,Lahore,12750.0,1200.0,24821.81
Toyota,Petrol,2016.0,Automatic,Cruiser ,2016,Lahore,26201.0,4600.0,154249.85
Nissan,Petrol,2021.0,Automatic,Note ,2021,Lahore,6500.0,1200.0,25531.01
Suzuki,Petrol,2014.0,Manual,Bolan ,2014,Islamabad,100000.0,800.0,3368.67
Honda,Petrol,2022.0,Automatic,City ,2022,Lahore,6800.0,1500.0,18155.38
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Peshawar,1500.0,1600.0,21098.54
Toyota,Petrol,2016.0,Automatic,Corolla ,2016,Lahore,65000.0,1800.0,15247.69
Toyota,Petrol,2011.0,Automatic,Corolla ,2011,Rawalpindi,175000.0,1600.0,8953.58
Toyota,Petrol,1986.0,Manual,Corolla ,1986,Toba,100000.0,1600.0,1241.09
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Karachi,16000.0,660.0,8776.28
Daihatsu,Petrol,2018.0,Automatic,Mira ,2018,Karachi,52000.0,660.0,11701.71
Toyota,Petrol,2010.0,Automatic,Vitz ,2010,Islamabad,151000.0,1000.0,7801.14
Honda,Hybrid,2015.0,Automatic,Vezel ,2015,Karachi,68000.0,1500.0,15247.69
Daihatsu,Petrol,2002.0,Manual,Cuore ,2002,Rawalpindi,149371.0,800.0,2588.56
Daihatsu,Petrol,2018.0,Automatic,Move ,2018,Lahore,13100.0,660.0,11311.66
Toyota,Petrol,2014.0,Automatic,Fortuner ,2014,Karachi,58000.0,2700.0,21275.84
Toyota,Petrol,1997.0,Automatic,Prado ,1997,Rawalpindi,167000.0,3400.0,14183.89
Suzuki,Petrol,2021.0,Manual,Bolan ,2021,Lahore,4000.0,800.0,6435.94
Toyota,Petrol,2014.0,Manual,Corolla ,2014,Rawalpindi,133969.0,1300.0,9396.83
Honda,Petrol,2005.0,Manual,City ,2005,Faisalabad,316000.0,1300.0,4875.71
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Mardan,15700.0,1600.0,20921.24
Suzuki,Petrol,2018.0,Manual,Cultus ,2018,Abbottabad,74000.0,1000.0,7907.52
Toyota,Hybrid,2015.0,Automatic,Aqua ,2015,Karachi,71000.0,1500.0,14538.49
Suzuki,Petrol,2018.0,Manual,Mehran ,2018,Lahore,60000.0,800.0,4521.12
Nissan,Petrol,2009.0,Automatic,Kix ,2009,Lahore,80000.0,660.0,6116.8
Nissan,Petrol,2021.0,Automatic,Star ,2021,Lahore,11000.0,660.0,12410.91
Toyota,Petrol,2017.0,Automatic,Epoch ,2017,Lahore,29000.0,660.0,11347.12
Toyota,Hybrid,2018.0,Automatic,Axio ,2018,Lahore,44000.0,1500.0,24112.62
Honda,Hybrid,2019.0,Automatic,Insight ,2019,Lahore,22000.0,1500.0,44324.67
Honda,Petrol,2014.0,Automatic,Spike ,2014,Lahore,69000.0,1500.0,15956.88
Honda,Hybrid,2017.0,Automatic,Freed ,2017,Lahore,80000.0,1500.0,20566.65
Nissan,Petrol,2013.0,Automatic,Juke ,2013,Lahore,75000.0,1500.0,14183.89
Daihatsu,Petrol,2018.0,Automatic,Move ,2018,Islamabad,30032.0,660.0,9751.43
Toyota,Petrol,2020.0,Automatic,Yaris ,2020,Karachi,27500.0,1500.0,14449.84
Suzuki,Petrol,2017.0,Manual,Mehran ,2017,Rawalpindi,30500.0,800.0,4769.33
Toyota,Petrol,2011.0,Manual,Corolla ,2011,Islamabad,290000.0,1300.0,7978.44
Suzuki,Petrol,2020.0,Manual,Cultus ,2020,Islamabad,49000.0,1000.0,9538.67
Toyota,Petrol,2021.0,Automatic,Corolla ,2021,Peshawar,39000.0,1800.0,19148.26
Honda,Petrol,2010.0,Manual,Civic ,2010,Islamabad,130000.0,1800.0,7730.22
Nissan,Petrol,2006.0,Automatic,Sylphy ,2006,Islamabad,150000.0,1500.0,7765.68
Suzuki,Petrol,1991.0,Manual,Mehran ,1991,Faisalabad,100000.0,800.0,815.57
Toyota,Hybrid,2020.0,Automatic,Aqua ,2020,Rahim,14000.0,1500.0,23048.83
Suzuki,Petrol,2018.0,Manual,Swift ,2018,Karachi,60000.0,1300.0,7801.14
Toyota,Petrol,2019.0,Automatic,Corolla ,2019,Islamabad,46500.0,1300.0,17197.97
Toyota,Hybrid,2014.0,Automatic,Aqua ,2014,Karachi,120000.0,1500.0,10815.22
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Islamabad,2000.0,660.0,9042.23
Daihatsu,Petrol,2017.0,Automatic,Cast ,2017,Rawalpindi,43000.0,660.0,10052.84
Toyota,Petrol,2016.0,Automatic,Cruiser ,2016,Karachi,19000.0,4608.0,159568.81
Suzuki,Petrol,2010.0,Manual,Mehran ,2010,Mian,45000.0,800.0,2163.04
Nissan,Petrol,2013.0,Automatic,Clipper ,2013,Karachi,66000.0,660.0,4166.52
Nissan,Petrol,1987.0,Manual,Sunny ,1987,Faisalabad,325000.0,1300.0,2464.45
Toyota,Petrol,2017.0,Automatic,Corolla ,2017,Hyderabad,44280.0,1300.0,12942.8
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Kohat,2450.0,1800.0,27126.7
Suzuki,Petrol,2008.0,Manual,Alto ,2008,Peshawar,12345.0,1000.0,2836.78
Honda,Petrol,2014.0,Automatic,Civic ,2014,Karachi,75000.0,1800.0,10992.52
Toyota,Petrol,2013.0,Automatic,Prado ,2013,Lahore,92000.0,2700.0,52835.01
Toyota,Petrol,2018.0,Automatic,Axio ,2018,Karachi,46000.0,1500.0,24821.81
Honda,Petrol,2022.0,Automatic,City ,2022,Islamabad,12000.0,1200.0,14627.14
Toyota,Petrol,2017.0,Automatic,Vitz ,2017,Peshawar,50000.0,1000.0,13226.48
Toyota,Petrol,2019.0,Automatic,Vitz ,2019,Karachi,32000.0,1000.0,14804.44
Honda,Petrol,2016.0,Automatic,Civic ,2016,Karachi,89000.0,1800.0,13652.0
Toyota,Petrol,2010.0,Automatic,X ,2010,Karachi,127000.0,3500.0,42551.68
Daihatsu,Petrol,2019.0,Automatic,Rocky ,2019,Karachi,20000.0,1000.0,18439.06
Honda,Petrol,2005.0,Automatic,Civic ,2005,Nowshera,250000.0,1500.0,4787.06
Suzuki,Petrol,2022.0,Automatic,Swift ,2022,Lahore,12000.0,1200.0,14183.89
Suzuki,Petrol,2006.0,Manual,Cultus ,2006,Lahore,25694.0,1000.0,2836.78
Toyota,Petrol,2005.0,Automatic,Platz ,2005,Karachi,110000.0,1000.0,4609.77
Suzuki,Petrol,2015.0,Manual,Cultus ,2015,Islamabad,85483.0,1000.0,5301.23
Suzuki,Petrol,2018.0,Manual,Swift ,2018,Lahore,55000.0,1300.0,7889.79
Suzuki,Petrol,2022.0,Manual,R ,2022,Faisalabad,30000.0,1000.0,9928.73
Nissan,Petrol,2000.0,Automatic,Patrol ,2000,Rawalpindi,78244.0,4500.0,24112.62
Toyota,Petrol,2017.0,Manual,Corolla ,2017,Hyderabad,48000.0,1300.0,10992.52
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Karachi,5500.0,1800.0,24467.22
Honda,Petrol,2018.0,Automatic,Vezel ,2018,Rawalpindi,75500.0,1500.0,23048.83
Suzuki,Petrol,2004.0,Manual,Mehran ,2004,Karachi,165000.0,800.0,2127.58
Daihatsu,Petrol,2012.0,Automatic,Mira ,2012,Faisalabad,80000.0,660.0,7978.44
Honda,Petrol,2008.0,Manual,City ,2008,Faisalabad,200000.0,1300.0,5779.94
Honda,Petrol,2005.0,Automatic,Civic ,2005,Karachi,190000.0,1500.0,4201.98
Suzuki,Petrol,2018.0,Automatic,Wagon ,2018,Muzaffar,170000.0,800.0,5850.86
Toyota,Petrol,2018.0,Manual,Corolla ,2018,Lahore,60000.0,1300.0,14006.6
Toyota,Diesel,2013.0,Automatic,Hilux ,2013,Faisalabad,90000.0,3000.0,22339.63
Nissan,Petrol,2014.0,Automatic,Star ,2014,Sialkot,58983.0,660.0,8864.93
Toyota,Diesel,2021.0,Automatic,Hilux ,2021,Rahim,73000.0,2800.0,40778.7
Suzuki,Petrol,2005.0,Manual,Baleno ,2005,Karachi,52800.0,1300.0,2748.13
Toyota,Petrol,2013.0,Automatic,Vitz ,2013,Hyderabad,97000.0,1000.0,8776.28
Toyota,Petrol,1988.0,Manual,Corolla ,1988,Attock,100000.0,1500.0,2446.72
Toyota,Petrol,2018.0,Automatic,Cruiser ,2018,Karachi,50000.0,4600.0,177298.68
Toyota,Petrol,2011.0,Automatic,Cruiser ,2011,Karachi,126000.0,4600.0,70919.47
Toyota,Petrol,2021.0,Automatic,Fortuner ,2021,Lahore,44333.0,2700.0,49289.03
Suzuki,Petrol,2021.0,Automatic,Alto ,2021,Lahore,38000.0,660.0,9485.48
Honda,Petrol,2016.0,Automatic,Civic ,2016,Rawalpindi,102500.0,1800.0,14715.79
Toyota,Petrol,2022.0,Automatic,Yaris ,2022,Sialkot,2700.0,1300.0,16080.99
Honda,Petrol,2015.0,Automatic,Civic ,2015,Gujrat,107000.0,1800.0,13120.1
Honda,Hybrid,2019.0,Automatic,Insight ,2019,Lahore,14000.0,1500.0,38296.51
Toyota,Diesel,2020.0,Automatic,Fortuner ,2020,Lahore,36000.0,2800.0,47870.64
Toyota,Petrol,2017.0,Automatic,Prado ,2017,Lahore,18000.0,2700.0,113825.75
Toyota,Petrol,2017.0,Automatic,Cruiser ,2017,Lahore,16000.0,4600.0,184745.22
Suzuki,Petrol,2019.0,Automatic,Alto ,2019,Karachi,26000.0,660.0,10602.46
Honda,Petrol,2021.0,Automatic,Civic ,2021,Lahore,18000.0,1500.0,24999.11
Toyota,Petrol,2014.0,Manual,Corolla ,2014,Faisalabad,150000.0,1300.0,7623.84
Honda,Petrol,2009.0,Manual,Civic ,2009,Lahore,145000.0,1800.0,7978.44
Honda,Petrol,2008.0,Automatic,Accord ,2008,Islamabad,124000.0,2400.0,13474.7
Toyota,Petrol,2013.0,Manual,Corolla ,2013,Karachi,96660.0,1300.0,7978.44
Toyota,Petrol,2004.0,Automatic,Prado ,2004,Rawalpindi,160000.0,3400.0,27304.0
Daihatsu,Petrol,2009.0,Automatic,Kid ,2009,Karachi,75448.0,660.0,6116.8
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Lahore,2500.0,660.0,8333.04
Honda,Petrol,2000.0,Manual,Civic ,2000,Lahore,100000.0,1600.0,4166.52
Toyota,Petrol,2014.0,Automatic,Prado ,2014,Islamabad,47000.0,2700.0,93968.3
Suzuki,Petrol,2014.0,Manual,Cultus ,2014,Multan,60000.0,1000.0,4609.77
Honda,Petrol,2014.0,Automatic,Civic ,2014,Hyderabad,63750.0,1800.0,10992.52
Honda,Petrol,2022.0,Automatic,City ,2022,Lahore,9000.0,1500.0,17251.16
Nissan,Petrol,2018.0,Automatic,Note ,2018,Gujranwala,70000.0,1200.0,15513.63
Honda,Petrol,2022.0,Manual,City ,2022,Karachi,12000.0,1200.0,14893.09
Honda,Petrol,2022.0,Automatic,City ,2022,Faisalabad,16000.0,1500.0,17375.27
Honda,Hybrid,2017.0,Automatic,Vezel ,2017,Lahore,70000.0,1500.0,23758.02
Toyota,Petrol,2008.0,Manual,Corolla ,2008,Islamabad,182000.0,1300.0,4893.44
Daihatsu,Petrol,2009.0,Manual,Cuore ,2009,Karachi,200000.0,800.0,2836.78
Suzuki,Petrol,2013.0,Manual,Cultus ,2013,Peshawar,56000.0,1000.0,4432.47
Suzuki,Petrol,2021.0,Manual,R ,2021,Abbottabad,80000.0,1000.0,9574.13
Honda,Petrol,2018.0,Automatic,Civic ,2018,Gujrat,66000.0,1800.0,18439.06
Honda,Petrol,2004.0,Manual,Civic ,2004,Lahore,180000.0,1600.0,4787.06
Honda,Petrol,2003.0,Automatic,Civic ,2003,Charsadda,120000.0,1600.0,4148.79
Suzuki,Petrol,2016.0,Manual,R ,2016,Lahore,82000.0,1000.0,6205.45
Toyota,Hybrid,2007.0,Automatic,Prius ,2007,Islamabad,130000.0,1500.0,9485.48
Toyota,Diesel,2021.0,Automatic,Hilux ,2021,Karachi,16000.0,2800.0,38296.51
Suzuki,Petrol,2021.0,Manual,Alto ,2021,Karachi,17300.0,660.0,7996.17
Toyota,Petrol,2017.0,Automatic,Vitz ,2017,Peshawar,70000.0,996.0,13120.1
Suzuki,Petrol,2007.0,Manual,Alto ,2007,Karachi,100000.0,1000.0,2375.8
Honda,Petrol,2013.0,Automatic,City ,2013,Lahore,130000.0,1800.0,7978.44
Suzuki,Petrol,2021.0,Manual,R ,2021,D,26312.0,1000.0,9396.83
Honda,Petrol,2012.0,Automatic,Civic ,2012,Mingora,77000.0,1800.0,11347.12
Honda,Petrol,2019.0,Automatic,Civic ,2019,Lahore,71000.0,1800.0,18439.06
Toyota,Petrol,2006.0,Automatic,Corolla ,2006,Islamabad,69000.0,1500.0,13049.18
Suzuki,Petrol,2006.0,Manual,Cultus ,2006,Islamabad,120000.0,1000.0,2553.1
Toyota,Petrol,2007.0,Automatic,Axio ,2007,Islamabad,190000.0,1500.0,9042.23
Honda,Hybrid,2014.0,Automatic,Vezel ,2014,Faisalabad,105000.0,1500.0,15336.34
Honda,Petrol,2018.0,Automatic,Civic ,2018,Peshawar,56000.0,1800.0,17339.81
Honda,Petrol,2020.0,Manual,City ,2020,Mian,50000.0,1300.0,12056.31
Suzuki,Petrol,2021.0,Manual,Alto ,2021,Rawalpindi,6000.0,660.0,8616.72
Honda,Petrol,2000.0,Manual,Civic ,2000,Lahore,125613.0,1500.0,3191.38
Suzuki,Petrol,2021.0,Automatic,Cultus ,2021,Faisalabad,14500.0,1000.0,13297.4
Nissan,Diesel,1991.0,Manual,Patrol ,1991,Lahore,138000.0,4200.0,6560.05
Toyota,Petrol,2018.0,Automatic,Vitz ,2018,Karachi,70000.0,1000.0,12588.21
Toyota,Hybrid,2011.0,Automatic,Prius ,2011,Gujranwala,200000.0,1800.0,14183.89
Suzuki,Petrol,2010.0,Manual,Alto ,2010,Rawalpindi,163500.0,1000.0,3510.51
Toyota,Petrol,2019.0,Automatic,Vitz ,2019,Karachi,20317.0,996.0,15779.58
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Sukkur,15000.0,1600.0,22162.33
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Islamabad,3300.0,660.0,9290.45
Honda,Petrol,2013.0,Manual,City ,2013,Lahore,150000.0,1500.0,8864.93
Toyota,Petrol,2009.0,Manual,Corolla ,2009,Gujrat,200000.0,1300.0,5478.53
Toyota,Petrol,2017.0,Manual,Corolla ,2017,Hafizabad,75000.0,1300.0,11701.71
Toyota,Petrol,2018.0,Automatic,Corolla ,2018,Kala,79000.0,1600.0,14893.09
Suzuki,Petrol,2008.0,Manual,Cultus ,2008,Lahore,85000.0,1000.0,3510.51
Daihatsu,Petrol,2005.0,Automatic,Cuore ,2005,Lahore,150000.0,800.0,3120.46
Suzuki,Petrol,2017.0,Manual,Mehran ,2017,Lahore,68000.0,800.0,3989.22
Daihatsu,Petrol,2015.0,Automatic,Hijet ,2015,Karachi,77000.0,660.0,6648.7
Toyota,Petrol,2013.0,Manual,Corolla ,2013,Lodhran,195000.0,1300.0,8333.04
Honda,Petrol,2016.0,Automatic,Civic ,2016,Karachi,105000.0,1500.0,15956.88
Toyota,Diesel,1996.0,Automatic,Prado ,1996,Kotli,140063.0,3000.0,15956.88
Suzuki,Petrol,1999.0,Manual,Mehran ,1999,Lahore,1000.0,800.0,1950.29
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Karachi,12000.0,660.0,8403.96
Honda,Petrol,2019.0,Automatic,City ,2019,Lahore,42000.0,1500.0,13598.81
Toyota,Petrol,2015.0,Automatic,Vitz ,2015,Rawalpindi,83856.0,1000.0,10460.62
Toyota,Petrol,2007.0,Automatic,Axio ,2007,Peshawar,275000.0,1500.0,8864.93
Toyota,Petrol,2007.0,Automatic,Axio ,2007,Nowshera,113000.0,1500.0,10815.22
Suzuki,Petrol,2006.0,Manual,Mehran ,2006,Rawalpindi,0.0,800.0,1950.29
Suzuki,Petrol,2019.0,Manual,Cultus ,2019,Rawalpindi,48000.0,1000.0,10283.32
Suzuki,Petrol,2012.0,Manual,Mehran ,2012,Islamabad,712003.0,800.0,2446.72
Toyota,Petrol,2021.0,Automatic,Corolla ,2021,Lahore,18000.0,1600.0,19148.26
Toyota,Petrol,2002.0,Automatic,Vitz ,2002,Karachi,90000.0,1000.0,5673.56
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Islamabad,147000.0,1300.0,8102.55
Toyota,Petrol,2014.0,Manual,Corolla ,2014,Ranipur,125000.0,1300.0,7801.14
Honda,Petrol,2011.0,Manual,Hybrid ,2011,Lahore,80000.0,1500.0,9574.13
Toyota,Petrol,2017.0,Automatic,Corolla ,2017,Lahore,103000.0,1600.0,14361.19
Honda,Petrol,2014.0,Automatic,Hybrid ,2014,Karachi,101000.0,1500.0,13120.1
Toyota,Petrol,2016.0,Automatic,Corolla ,2016,Hyderabad,59000.0,1600.0,12056.31
Honda,Petrol,2005.0,Manual,Civic ,2005,Islamabad,200000.0,1600.0,5762.21
Toyota,Petrol,2018.0,Automatic,Cruiser ,2018,Karachi,27000.0,4600.0,147157.9
Toyota,Petrol,2018.0,Automatic,Cruiser ,2018,Karachi,28000.0,4600.0,186163.61
Honda,Petrol,1996.0,Automatic,Civic ,1996,Layyah,320506.0,1500.0,3475.05
Toyota,Petrol,2014.0,Automatic,Corolla ,2014,Rawalpindi,190000.0,1300.0,10283.32
Suzuki,Petrol,2016.0,Manual,R ,2016,Khushab,110000.0,1000.0,7446.54
Honda,Petrol,2006.0,Manual,Civic ,2006,Lahore,200000.0,1600.0,5673.56
Toyota,Petrol,2008.0,Automatic,Belta ,2008,Islamabad,166424.0,1000.0,6843.73
Nissan,Petrol,2013.0,Automatic,Clipper ,2013,Karachi,130000.0,660.0,4343.82
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Bahawalpur,25000.0,1300.0,15247.69
Honda,Petrol,2018.0,Automatic,Civic ,2018,Mandi,47445.0,1800.0,16400.13
Toyota,Petrol,2010.0,Automatic,Passo ,2010,Rawalpindi,88537.0,1000.0,7978.44
Suzuki,Petrol,2015.0,Automatic,Wagon ,2015,Rawalpindi,118000.0,660.0,7801.14
Toyota,Diesel,1998.0,Manual,Corolla ,1998,Rawalpindi,125893.0,2000.0,3102.73
Suzuki,Petrol,2011.0,Manual,Mehran ,2011,Islamabad,74000.0,800.0,2836.78
Honda,Petrol,2005.0,Manual,City ,2005,Bahawalpur,152537.0,1300.0,4733.87
Toyota,Petrol,2018.0,Manual,Corolla ,2018,Narowal,130000.0,1300.0,11524.41
Suzuki,Petrol,2015.0,Manual,Swift ,2015,Islamabad,97500.0,1300.0,6471.4
Toyota,Petrol,2017.0,Automatic,Vitz ,2017,Hyderabad,67000.0,1000.0,11418.03
Toyota,Petrol,2012.0,Manual,Corolla ,2012,Peshawar,93000.0,1600.0,12676.86
Honda,Petrol,2018.0,Manual,City ,2018,Rawalpindi,95000.0,1500.0,11613.06
Toyota,Petrol,2016.0,Automatic,Vitz ,2016,Faisalabad,125000.0,1000.0,9574.13
Honda,Petrol,2009.0,Manual,City ,2009,Sangla,96000.0,1300.0,7978.44
Toyota,Petrol,2017.0,Automatic,Prado ,2017,Karachi,17000.0,2700.0,104606.22
Toyota,Hybrid,2019.0,Automatic,Fielder ,2019,Lahore,29000.0,1500.0,25531.01
Toyota,Petrol,2022.0,Automatic,Yaris ,2022,Multan,34000.0,1300.0,13740.65
Toyota,Petrol,2020.0,Automatic,Yaris ,2020,Lahore,31000.0,1300.0,13917.95
Suzuki,Petrol,2016.0,Manual,R ,2016,Lahore,191180.0,1000.0,6205.45
Suzuki,Petrol,2013.0,Manual,APV ,2013,Lahore,105000.0,1600.0,11701.71
Honda,Petrol,2011.0,Automatic,Civic ,2011,Lahore,98000.0,1800.0,8687.64
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Fateh,3585.0,1300.0,6560.05
Suzuki,Petrol,2007.0,Manual,Cultus ,2007,Islamabad,96500.0,1000.0,3280.03
Honda,Petrol,2013.0,Manual,Civic ,2013,Karachi,95000.0,1800.0,8510.34
Honda,Hybrid,2016.0,Automatic,Vezel ,2016,Karachi,83000.0,1500.0,18616.36
Toyota,Petrol,2021.0,Automatic,Raize ,2021,Lahore,6500.0,996.0,23048.83
Toyota,Petrol,2014.0,Automatic,Vitz ,2014,Islamabad,74500.0,1000.0,9928.73
Honda,Petrol,2019.0,Automatic,City ,2019,Rawalpindi,53000.0,1500.0,14183.89
Toyota,Diesel,2022.0,Automatic,Hilux ,2022,Lahore,6100.0,2800.0,46097.66
Suzuki,Petrol,2007.0,Manual,Liana ,2007,Rawalpindi,120000.0,1300.0,3439.59
Toyota,Petrol,2021.0,Automatic,Fortuner ,2021,Islamabad,17000.0,2700.0,46097.66
Toyota,Diesel,2021.0,Automatic,Hilux ,2021,Islamabad,40000.0,2800.0,42551.68
Toyota,Petrol,2018.0,Automatic,Vitz ,2018,Sialkot,84000.0,1000.0,13208.75
Suzuki,Petrol,2022.0,Automatic,Cultus ,2022,Karachi,27000.0,1000.0,11524.41
Toyota,Petrol,2004.0,Automatic,Corolla ,2004,Jehangira,200000.0,1600.0,4893.44
Suzuki,Hybrid,2019.0,Automatic,R ,2019,Karachi,45000.0,660.0,11169.82
Suzuki,Petrol,2016.0,Manual,R ,2016,Lahore,94500.0,1000.0,6666.43
Suzuki,Petrol,2020.0,Automatic,Cultus ,2020,Gujranwala,18500.0,1000.0,11666.25
Suzuki,Petrol,2021.0,Automatic,Alto ,2021,Faisalabad,17000.0,660.0,9396.83
Toyota,Petrol,2021.0,Automatic,Corolla ,2021,Sukkur,13000.0,1600.0,18616.36
Toyota,Petrol,2014.0,Automatic,Axio ,2014,Lahore,100000.0,1500.0,14006.6
Honda,Petrol,2008.0,Automatic,Civic ,2008,Lahore,80000.0,1800.0,7091.95
Toyota,Petrol,2010.0,Automatic,Cruiser ,2010,Lahore,150000.0,4600.0,85103.37
Suzuki,Petrol,2014.0,Automatic,Alto ,2014,Islamabad,95000.0,660.0,6365.02
Nissan,Petrol,2019.0,Automatic,Note ,2019,Lahore,72425.0,1200.0,18775.93
Honda,Petrol,2017.0,Automatic,Civic ,2017,Lahore,58658.0,1800.0,16311.48
Suzuki,Petrol,2016.0,Manual,Cultus ,2016,Lahore,100000.0,1000.0,4964.36
Suzuki,Petrol,2021.0,Automatic,Alto ,2021,Karachi,60000.0,660.0,8935.85
Toyota,Petrol,2017.0,Automatic,Hiace ,2017,Sialkot,89000.0,2700.0,25885.61
Honda,Petrol,2009.0,Manual,City ,2009,Islamabad,170000.0,1300.0,7056.49
Honda,Petrol,2005.0,Automatic,City ,2005,Multan,189000.0,1300.0,5673.56
Toyota,Petrol,1988.0,Manual,Corolla ,1988,Abbottabad,16000.0,1300.0,2836.78
Suzuki,Petrol,2008.0,Manual,Mehran ,2008,Islamabad,57000.0,800.0,2375.8
Suzuki,Petrol,1999.0,Manual,Mehran ,1999,Lahore,150000.0,800.0,1382.93
Honda,Petrol,1999.0,Automatic,Civic ,1999,Karachi,10000.0,1600.0,4166.52
Suzuki,Petrol,2013.0,Manual,Cultus ,2013,Sialkot,118000.0,1000.0,5088.47
Honda,Petrol,2021.0,Automatic,Civic ,2021,Rawalpindi,38000.0,1800.0,20034.75
Suzuki,Petrol,2015.0,Manual,Bolan ,2015,Multan,80000.0,800.0,3368.67
Suzuki,Petrol,1993.0,Manual,Margalla ,1993,Karachi,10000.0,1300.0,1312.01
Suzuki,Petrol,2008.0,Manual,Alto ,2008,Karachi,184000.0,1000.0,2655.93
Toyota,Petrol,2022.0,Automatic,Yaris ,2022,Layyah,9800.0,1300.0,15956.88
Suzuki,Petrol,2022.0,Manual,Alto ,2022,Lahore,3100.0,660.0,7765.68
Toyota,Petrol,2012.0,Automatic,Cruiser ,2012,Lahore,89000.0,4608.0,83330.38
Toyota,Petrol,1994.0,Automatic,Camry ,1994,Islamabad,150000.0,2000.0,5141.66
Toyota,Petrol,2022.0,Automatic,Corolla ,2022,Islamabad,1500.0,1800.0,26559.34
Toyota,Diesel,2021.0,Automatic,Fortuner ,2021,Multan,49400.0,2800.0,58508.56
Honda,Petrol,2015.0,Automatic,Civic ,2015,Lahore,88592.0,1800.0,12410.91
Toyota,Petrol,2021.0,Automatic,Yaris ,2021,Lahore,11000.0,1300.0,14538.49
Suzuki,Hybrid,2019.0,Automatic,R ,2019,Islamabad,18000.0,660.0,11524.41
Toyota,Petrol,2007.0,Automatic,Belta ,2007,Mandi,145000.0,1000.0,7978.44
Toyota,Petrol,2012.0,Automatic,Vitz ,2012,Karachi,80000.0,1000.0,8067.09
Toyota,Petrol,2009.0,Automatic,Vitz ,2009,Karachi,150000.0,1000.0,6311.83
Honda,Petrol,2001.0,Automatic,Civic ,2001,Rawalpindi,200000.0,1500.0,3900.57
Honda,Petrol,2002.0,Manual,City ,2002,Lahore,300000.0,1300.0,3368.67
Toyota,Petrol,1997.0,Manual,Corolla ,1997,Wah,100000.0,1600.0,5850.86
Toyota,Diesel,2018.0,Automatic,Hilux ,2018,Bahawalpur,52000.0,2800.0,30849.97
Honda,Petrol,2002.0,Manual,Civic ,2002,Islamabad,180000.0,1500.0,4077.87
Toyota,Petrol,2010.0,Automatic,Prius ,2010,Peshawar,90000.0,1800.0,13474.7
Honda,Petrol,2018.0,Automatic,Civic ,2018,Faisalabad,70000.0,1800.0,18439.06
Suzuki,Petrol,2015.0,Manual,Swift ,2015,Jhelum,90000.0,1300.0,7357.9
Suzuki,Petrol,2022.0,Manual,R ,2022,Sargodha,18000.0,1000.0,9574.13
Toyota,Petrol,2010.0,Manual,Corolla ,2010,Gujrat,400000.0,1300.0,6737.35
Honda,Petrol,2021.0,Automatic,Civic ,2021,Peshawar,28000.0,1800.0,23013.37
Honda,Petrol,2002.0,Automatic,Civic ,2002,Karachi,100000.0,1600.0,3545.97
